HYG_ID,Name,Code,X,Y,3D_X,3D_Y,3D_Z,Spectrum,AbsMag,ColorIndex,Habitable
108430,V443 Lacertae,HIP 108774,326,8,20.89919,-11.81344,23.46268,G5,5.33035251608,0.693,False
109581,V447 Lacertae,HIP 109926,356,591,11.14569,-5.44221,17.50026,K1V,5.84286134592,0.81,False
10297,V450 Andromedae,HIP 10321,441,83,16.64397,10.90354,17.09556,G0,5.09576445983,0.672,False
10315,V451 Andromedae,HIP 10339,441,83,16.25165,10.67752,16.61257,G0,5.31088378698,0.7,False
114968,V453 Andromedae,HIP 115331,351,36,15.51832,-2.62473,15.25048,K1V,5.65625234386,0.801,False
116248,V454 Andromedae,HIP 116613,361,37,15.9259,-1.5356,16.68409,G5,4.76043257552,0.665,False
93632,V478 Lyrae,HIP 93926,267,516,7.02762,-23.15297,14.1131,G8V SB,5.54334108056,0.763,False
118314,V484 Tauri,GJ 3294,527,227,5.76896,13.99625,4.77248,k-m,13.5667027473,1.75,False
19207,V491 Persei,HIP 19255,514,77,7.63267,14.29029,12.69178,G5,5.56273449532,0.865,False
119237,V492 Lyrae,GJ 4073,301,506,2.01547,-10.52265,9.20365,m,17.4801662884,None,False
22723,V536 Aurigae,HIP 22776,544,80,6.48145,21.85887,17.02982,G5,5.4990087858,0.747,False
119117,V749 Herculis,GJ 1208,262,452,-5.86109,-20.83607,8.5052,DA6,12.2273422779,0.25,False
118388,V780 Tauri,GJ 1083 A,511,281,0.80088,9.35264,4.33916,m,14.7771323704,1.88,False
88572,V815 Herculis,HIP 88848,267,479,1.02068,-28.28747,16.13963,G5,5.13498444216,0.728,False
119235,V816 Herculis,GJ 4071,307,347,1.87482,-9.93635,2.50217,m,12.7213561652,None,False
84329,V824 Arae,HIP 84586,63,318,-2.27188,-12.08881,-28.90883,K1Vp,4.38418319311,0.798,False
87475,V835 Herculis,HIP 87746,290,481,-0.49898,-24.92779,18.24064,G5,5.47071349701,0.859,False
30996,V848 Monocerotis,HIP 31069,627,163,-4.20514,30.71201,3.19085,K2IV-V,6.47184858548,0.911,True
36721,V867 Monocerotis,HIP 36827,646,261,-9.86108,22.56121,-2.97811,K2V,6.18760261719,0.9,False
54869,V902 Centauri,HIP 55031,798,348,-14.87176,2.89475,-17.24023,Fp,10.4959377997,None,False
82671,V914 Scorpii,HIP 82926,102,394,-3.07514,-10.86888,-9.17755,M3Ve+...,10.3650997427,1.51,False
4897,V966 Cassiopeiae,HIP 4907,416,598,8.81399,2.48362,24.14137,G5,5.61023748493,0.756,False
119276,VB 10,Gl 752  B,339,323,1.92853,-5.52244,0.52897,dM5  e,18.6755631453,2.2,False
119381,VB 11,Gl 812  B,249,295,12.27838,-12.63364,-1.49225,DC9+,15.3625470039,1.16,False
118445,VB 16,GJ 1092,633,23,-2.23465,10.27651,7.96521,m,13.1583460282,1.66,False
118499,VB 3,Gl 288  B,701,252,-5.6137,11.29139,-8.48687,m,15.680799432,1.2,False
118761,VB 4,Gl 432  B,795,585,-7.96419,0.88836,-5.17324,m,15.1026350614,None,False
118772,VB 5,Gl 442  B,807,588,-7.0138,0.40914,-6.00075,,15.1717382922,None,False
119114,VB 8,Gl 644  C,95,563,-1.57386,-5.45573,-0.83682,M7,17.9856146831,1.99,False
119227,VB 9,Gl 720  B,318,505,1.66208,-10.67017,11.0877,m,12.0714987052,1.6,False
119035,VBS 25A,GJ 1194 A,385,411,-5.67773,-8.10576,9.39039,m,11.8055198732,1.57,False
119036,VBS 25B,GJ 1194 B,385,411,-5.67729,-8.10639,9.3901,m,13.1255198732,None,False
118569,VDK 3B,Gl 323  B,636,372,-21.4948,23.31181,4.38046,,7.37355512603,None,False
118396,VSS VI-20,GJ 3367,630,166,1.31937,23.77293,-0.00476,M0,9.10624645199,1.45,False
36524,VV Lyncis,HIP 36626,522,312,-3.59673,8.477,6.7445,M3.5Ve,10.2327684017,1.439,False
15328,VVO 10,HIP 15366,478,76,8.82576,10.34452,10.72106,M1,9.09775994282,1.449,True
36448,VVO 12,HIP 36551,646,29,-7.95701,18.9457,5.35825,K5,7.30464345221,1.107,True
118346,VVO 130,Gl 185  B,741,62,1.9721,7.69118,-3.08796,,10.8479705259,None,False
59910,VVO 14,HIP 60093,541,445,-21.60284,-1.83385,11.71391,M2V,8.66156021349,1.439,True
108137,VVO 145,HIP 108481,305,20,22.38777,-13.11821,17.93972,K2,6.59529631109,1.04,True
83740,VVO 156b,HIP 83996,361,490,-2.61618,-11.85088,17.00831,K8,7.73986347139,1.257,False
68120,VVO 16,HIP 68337,449,428,-19.04458,-10.92074,9.25987,K,7.16469484606,1.16,True
79852,VVO 17,HIP 80093,357,432,-5.03522,-10.90711,10.42869,M0,7.98187188341,1.286,True
119173,VVO 17B,GJ 4021 B,369,508,-1.09068,-11.68681,21.38019,,12.7639192836,None,False
87498,VVO 19,HIP 87768,243,460,-0.40529,-21.84695,7.31135,K5,7.40744864756,1.18,False
119121,VVO 197,Gl 649.1B,350,469,-3.25466,-11.715,13.20499,,9.9196657923,1.47,False
38829,VVO 208,HIP 38939,679,269,-8.09001,14.28902,-7.87644,K3V,7.11825721855,1.043,False
118592,VVO 210,GJ 1120 B,662,565,-12.4726,12.33225,4.78833,K5,8.19181344747,None,False
67035,VVO 215,HIP 67246,799,485,-27.17645,-13.69167,3.38679,G0V,3.900080902,0.63,True
103968,VVO 23,HIP 104304,285,595,22.23668,-20.77149,17.3964,K8,6.87650885829,1.102,True
27734,VVO 24,HIP 27803,644,178,0.61019,19.98531,-2.0994,M0V,8.18352890467,1.321,True
65870,VVO 246,HIP 66077,455,394,-12.11052,-5.18686,3.98048,M4Ve,10.6864769676,1.54,False
118898,VVO 247,Gl 516  B,455,394,-12.11067,-5.18623,3.98084,dM3.5e,11.6064769676,None,False
31925,VVO 25,HIP 32010,631,45,-2.86719,15.75383,7.11535,K2,6.86203936274,1.021,False
119154,VVO 251,GJ 4006,145,517,-1.99429,-13.41435,0.42723,,10.2373374393,0.67,False
72162,VVO 26,HIP 72387,407,450,-14.10094,-12.69928,15.07653,M2,7.80764611819,1.308,True
119515,VVO 271,GJ 4286,224,90,19.77348,-7.4783,-0.2315,,8.87430570369,None,False
78187,VVO 28,HIP 78423,393,492,-8.11024,-14.13365,30.21481,M0,7.31170242314,1.292,True
60828,VVO 284,HIP 61016,542,455,-27.06184,-3.59807,16.3997,G9V,6.56464824037,1.015,True
118927,VVO 286,Gl 528  B,444,400,-10.81377,-5.57464,6.19349,dK6,7.35403814513,None,False
85407,VVO 29,HIP 85665,133,542,-1.28066,-9.85336,0.96535,M1V...,9.33368836887,1.461,True
11515,VVO 3,HIP 11542,451,107,17.40238,13.2055,13.78845,M0p,7.50911585659,1.33,False
90678,VVO 30,HIP 90959,248,490,3.13887,-21.45209,8.89863,K4V,7.0506132143,1.181,True
119529,VVO 301,HD 215857,343,16,12.09398,-3.95702,12.52817,F8,8.34094013503,None,False
117193,VVO 302,HIP 117559,333,78,21.42592,-0.89225,12.55789,M0,7.37328986024,1.226,True
62651,VVO 311,HIP 62847,518,455,-28.83221,-6.76412,19.77884,K1V,6.70198551729,1.08,True
94636,VVO 320,HIP 94931,299,531,8.93126,-24.87293,23.49355,K0V,6.12739702562,0.806,False
29359,VVO 328,HIP 29432,628,149,-1.20208,22.92271,2.73049,G4V,5.03043257552,0.642,True
5100,VVO 33,HIP 5110,367,141,24.60193,7.2289,7.05842,K2V,6.53593922464,1.197,True
5275,VVO 34,HIP 5286,377,123,18.27805,5.55592,8.09184,K4V,6.82523519119,1.122,True
88076,VVO 347,HIP 88348,263,474,0.21524,-19.65184,9.7193,K0V,5.3053003612,0.799,False
88349,VVO 348,HIP 88622,212,432,0.59654,-24.30236,1.98066,G0V,4.8639192836,0.61,False
101711,VVO 350,HIP 102040,236,584,12.73094,-15.07155,7.1553,G5V,4.82031452487,0.611,False
38512,VVO 367,HIP 38625,619,291,-9.21371,16.869,-0.47382,G8V,6.01043426887,0.739,False
17165,VVO 37,HIP 17207,516,171,14.2522,20.57815,1.5801,Mp,7.61323117831,1.36,True
104322,VVO 374,HIP 104659,258,12,25.04621,-22.55465,10.77603,F8V-VI,4.62586078756,0.525,False
115316,VVO 376,HIP 115680,274,114,23.13026,-3.4361,3.65905,sdM:,8.68913356643,1.461,False
26270,VVO 38,HIP 26335,533,268,1.141,11.09642,2.23464,K7,8.49994437537,1.415,True
34332,VVO 39,HIP 34423,655,232,-8.28367,27.02839,-4.96875,K0,6.56039073168,0.952,True
44827,VVO 41,HIP 44955,609,539,-13.09018,12.0461,11.47362,M2,8.33154944471,1.38,True
83196,VVO 410,HIP 83451,373,498,-3.12107,-12.36106,21.71692,K4V...,6.60449943532,1.019,False
83200,VVO 411,HIP 83454,374,498,-3.08334,-12.21585,21.46342,K0,8.36004966206,1.369,False
80401,VVO 43,HIP 80644,155,481,-6.87142,-16.17841,2.25358,K5,7.58755025135,1.253,True
82789,VVO 44,HIP 83043,344,371,-2.47829,-8.95902,4.48269,M2,9.63161888525,1.522,True
11290,VVO 46,HIP 11317,451,125,25.10347,18.51933,17.12594,K8,6.28353159953,0.963,True
12066,VVO 48,HIP 12097,441,240,10.18918,8.24263,4.82722,M2,9.95456511154,1.47,True
65654,VVO 5,HIP 65859,440,356,-6.93093,-2.87036,1.37409,M1V,9.63834470281,1.493,True
12460,VVO 50,HIP 12493,445,183,17.03562,14.38498,0.46631,M0,7.76832801961,1.185,True
23093,VVO 52,HIP 23147,514,30,2.81138,10.28396,12.63812,M2,8.70805891247,1.413,False
24723,VVO 53,HIP 24783,694,154,3.37515,18.56673,-7.39306,K4V,7.81599572577,1.298,False
26736,VVO 54,HIP 26801,507,4,0.59829,7.40064,10.03075,M1,9.29897571371,1.473,False
32683,VVO 56,HIP 32769,517,587,-1.75538,7.92697,14.2541,M0p,7.51522479166,1.209,True
33473,VVO 58,HIP 33560,654,231,-5.48194,21.03286,-5.01463,K4V,7.39784369433,1.162,False
42282,VVO 59,HIP 42401,674,326,-20.90813,25.19404,-7.71327,K3/K4V,7.03597454602,1.112,True
54300,VVO 60,HIP 54459,638,460,-24.29935,5.55103,7.03837,K0,7.68349900812,1.101,False
69996,VVO 63,HIP 70218,424,407,-10.19361,-7.26839,7.12087,K5V,7.76773582628,1.275,True
86023,VVO 64,HIP 86287,340,349,-0.74248,-7.6688,2.5913,M1,10.0698786134,1.53,True
86510,VVO 67,HIP 86776,359,357,-0.48309,-6.87947,6.51707,M3,10.6039970226,1.528,True
94467,VVO 69,HIP 94761,339,323,1.92674,-5.52302,0.52947,M3.5V,10.2755631453,1.464,False
95433,VVO 71,HIP 95730,233,521,10.09334,-24.90142,5.97448,K2,6.97132698931,1.08,False
99069,VVO 72,HIP 99385,221,309,7.90408,-12.36747,-5.4855,K4Vp,7.93478399929,1.296,True
108438,VVO 73,HIP 108782,309,285,8.97579,-5.06918,0.25209,M0,9.1034108989,1.453,True
119168,VVO 76,Gl 686.1B,260,458,-1.96938,-20.29002,8.63443,,8.49425045281,1.38,False
89548,VVO 8,HIP 89825,215,395,1.66845,-19.21795,-0.65293,K7V,8.23206796144,1.35,False
106471,VVO 82,HIP 106811,212,3,9.4736,-6.75738,6.11557,,9.23606708128,1.495,True
110548,Kruger 60,HIP 110893,399,310,1.97146,-0.83676,3.38744,M2V,11.5755268087,1.613,False
4012,VVO 87,HIP 4022,136,85,13.64395,3.12241,-5.91513,K5V,8.041459454,1.29,True
100936,VVO 9,HIP 101262,280,566,13.3686,-17.18311,14.56115,K5,7.12917962029,1.141,False
17567,VVO 95,HIP 17609,486,242,7.20022,10.91261,6.43771,K5,8.7922535686,1.437,True
23146,VVO 96,HIP 23200,601,160,6.94564,25.73286,0.83006,M0.5Ve,7.92015633864,1.394,False
35723,VVO 97,HIP 35821,576,596,-3.99524,10.51065,11.67973,M2,9.51072182521,1.442,False
45707,VVO 99,HIP 45839,655,362,-18.4602,15.38834,-2.42154,K2,7.1850017056,1.163,True
101424,VW Cephei,HIP 101750,393,555,4.35974,-5.3196,26.78592,K0Vvar,5.25114210902,0.859,False
12748,VX Arietis,HIP 12781,433,279,5.13825,4.47643,3.25398,M3.5Ve,11.1597679177,1.53,False
106354,VYS 10,HIP 106694,300,594,13.37451,-9.65971,13.57877,M0...,8.52122926537,1.433,False
119424,VYS 10B,Gl 834  B,300,594,13.37464,-9.65893,13.57919,,10.6512292654,None,False
2547,VYS 2,HIP 2552,415,304,3.87949,0.55294,9.33874,M2.5Ve,10.2424656144,1.52,False
117994,VYS 2B,Gl  22  B,415,304,3.8795,0.54917,9.33896,dM3.5,12.3724656144,None,False
119249,VYS 8,HD 230017,189,533,3.75091,-15.35719,3.06523,dM0,8.40545800088,1.36,False
119250,VYS 8B,Gl 734  B,189,533,3.75091,-15.35719,3.06523,,11.2654580009,None,False
96026,VYS 9A,HIP 96339,225,526,11.15154,-25.31226,4.11448,,8.14698755062,1.46,True
25712,VZ Columbae,HIP 25775,746,162,1.84619,14.13421,-13.15207,M0V,8.28156454341,1.343,False
62311,VZ Corvi,HIP 62505,800,475,-19.94261,-4.28785,-5.74124,K2V,6.29924988671,0.946,False
24129,Kapteyn's Star,HIP 24186,784,32,0.58078,2.70835,-2.77036,M0V,10.8949138245,1.543,False
83257,VdBH 81d,HIP 83513,84,358,-5.11215,-20.52071,-26.19995,,8.51378224659,None,False
90980,Vega,HIP 91262,356,339,0.97021,-5.96774,4.85823,A0Vvar,0.58176991332,-0.001,False
98606,WAL 126A,HIP 98921,280,549,7.67287,-12.62465,11.74215,G5IV,4.80096959757,0.654,False
118044,WCK 1Ab,Gl  53  B,414,296,4.14918,1.26721,6.18258,,11.6094399255,None,False
117956,WG 1,GJ 3001,110,63,10.9955,0.12764,-7.4777,DC9,14.281089203,0.46,False
118511,WG 11,Gl 293,807,27,-1.23785,2.30274,-6.39725,DQ9,14.8823426556,0.66,False
118528,WG 12,GJ 3483,799,257,-4.91325,7.95403,-21.2938,DQ5,12.0873422779,0.05,False
118675,WG 16,GJ 3592,803,12,-5.54888,2.73576,-9.22942,DZ9,14.8712125472,0.68,False
57195,WG 20,HIP 57367,824,8,-1.96074,0.12289,-4.18266,DC:,13.1762862822,0.196,False
118817,WG 21,GJ 2092,837,1,-4.82728,-0.56321,-11.02447,DA/F,13.5653904619,0.4,False
119042,WG 30,Gl 599  B,75,431,-6.5715,-10.07198,-9.36734,DA7,11.8645191969,0.33,False
119365,WG 36,GJ 2149,73,263,6.28721,-7.21328,-23.78868,DA3,11.3553230351,0.1,False
119408,WG 38,GJ 4191,109,256,9.53923,-8.04367,-18.38829,DA6,12.5460625689,0.26,False
119457,WG 39,Gl 841  B,139,250,8.77213,-5.22556,-12.61038,DQ7,13.6289608387,0.16,False
118205,WG 45,GJ 3210,816,66,4.29538,4.80042,-8.90302,DZ7,14.5452069616,0.52,False
118185,WG 6,GJ 2028,844,196,5.61458,5.43471,-21.90372,DA6,12.2473422779,0.23,False
79812,WIL 3A,HIP 80053,145,447,-12.73282,-27.43587,-2.25686,M2,8.28059473572,1.377,True
17707,WNO 16A,HIP 17749,469,1,3.44285,5.30224,16.19182,K0,7.96947187013,1.314,False
32897,WNO 17A,HIP 32984,721,42,-1.96041,8.44005,-0.78454,K3V,6.88235596399,1.071,True
118447,WNO 17B,Gl 250  B,721,42,-1.96124,8.43965,-0.78677,M2,10.392355964,1.5,False
88632,WNO 21B,HIP 88908,152,379,0.95803,-24.61437,-11.73427,,6.52036989489,0.101,False
78537,WNO 47A,HIP 78775,366,415,-5.35998,-9.76527,9.07109,G8V,5.8733581688,0.734,False
119065,WNO 47B,Gl 611  B,366,415,-5.36294,-9.76345,9.0713,m,13.4433581688,1.72,False
4839,WNO 50A,HIP 4849,349,171,20.58357,5.74763,1.89261,K2,6.50239551466,1.008,True
58825,WNO 54A,HIP 59000,774,453,-21.29975,-0.54329,-7.2843,K5V,8.22740386587,1.336,False
108739,WNO 57A,HIP 109084,233,236,18.40678,-10.00887,-4.42053,M0,8.46658440283,1.408,False
118112,WOR 1,Gl  84.2A,442,60,10.83869,6.70277,12.82953,dM0,8.99362565652,1.49,False
110181,WOR 11,HIP 110526,268,26,12.38407,-5.54731,8.63154,M0...,9.66825358854,1.57,False
119495,WOR 11B,Gl 856  B,268,26,12.38355,-5.548,8.63185,,10.5682535885,None,False
112974,WOR 12AB,HIP 113333,306,61,24.38052,-6.86238,13.46826,M0p,7.64163691387,1.18,False
20172,WOR 14,HIP 20222,526,83,7.85309,16.83954,13.74274,M3V,9.64093447599,1.45,False
20693,WOR 15AB,HIP 20745,558,146,13.66221,31.68998,7.7686,M0V,7.75662904245,1.358,False
21712,WOR 17,HIP 21765,655,151,6.76977,18.72395,-3.22326,M0V...,8.74653261216,1.49,True
41436,WOR 19,HIP 41554,610,571,-9.66086,12.77617,11.22282,M0V,9.30337896363,1.568,False
118113,WOR 1B,Gl  84.2B,442,60,10.83869,6.70277,12.82953,,12.9136256565,None,False
63615,WOR 23,HIP 63816,473,481,-17.12322,-4.97309,26.33864,M0...,8.18741268684,1.577,True
65801,WOR 24,HIP 66008,468,445,-24.58506,-10.43224,16.13259,M0V...,7.96914016927,1.486,False
36533,WOR 27A,HIP 36637,622,26,-12.90926,30.39381,10.29767,K5,8.28524045835,1.4,True
118483,WOR 27B,GJ 3448 B,633,25,-9.23772,21.74926,7.37014,m,10.9819068256,None,False
118147,WOR 2B,Gl  99  B,451,107,17.40408,13.20339,13.78833,,8.43911585659,None,False
15262,WOR 3,HIP 15300,501,127,19.80298,23.0595,15.03249,M0,8.45837386276,1.408,False
15805,WOR 4,HIP 15844,491,126,11.3878,14.07603,7.98003,M0...,8.89817618792,1.51,False
18418,WOR 5A,HIP 18465,503,51,10.40604,17.45368,27.5228,M1,8.18914407679,1.43,False
86075,WOR 7,HIP 86340,393,522,-0.71458,-7.62059,22.65391,M0,7.20692014241,1.117,False
100825,WOR 9,HIP 101150,257,570,12.57445,-16.3608,10.44285,M2,7.86942842641,1.34,False
67407,WSI 77,HIP 67620,12,466,-16.04322,-8.4716,-8.22593,G5V,4.93351858573,0.703,False
73015,WSI 80,HIP 73241,41,388,-11.49625,-11.31182,-18.46358,G5V,4.39276852659,0.708,False
82370,WSI 86,HIP 82621,132,419,-7.51316,-25.13066,-9.76281,G5IV,3.62516508101,0.685,False
118017,WT 1138,GJ 3053,327,232,13.14157,2.61325,-3.65665,m,13.4866624822,None,False
110732,WT 937,HIP 111078,119,201,23.0706,-9.53708,-24.42916,,8.17410674011,1.3,True
119558,WT 977,Gl 893.3B,145,187,15.3966,-2.93908,-13.52624,,15.8197356538,None,False
111959,WW Piscis Austrini,HIP 112312,169,198,18.698,-6.35039,-12.94677,M3,9.83426707333,1.3,False
118728,WX Ursae Majoris,Gl 412  B,455,330,-3.40739,0.82029,3.32686,M6  e,15.9792222238,2.09,False
26016,Wachmann Variable,HIP 26081,588,220,1.92137,16.70099,0.57113,M2.5Ve,10.4007592948,1.576,False
117975,Wo 9006,Wo 9006,322,125,22.15249,1.58268,6.33457,m,12.9824394818,None,False
117997,Wo 9015 B,Wo 9015 B,40,192,9.39109,1.35051,-18.64539,A,4.39713948306,None,False
118021,Wo 9029 B,Wo 9029 B,115,142,19.21487,4.0415,-14.76959,m,13.5479720461,None,False
118114,Wo 9073 B,Wo 9073 B,422,173,26.53237,16.50731,-0.32288,K4,8.0457498916,1.24,False
118244,Wo 9119 B,Wo 9119 B,505,98,11.40622,16.25766,13.13315,,10.986246452,1.49,False
118245,Wo 9120,Wo 9120,505,120,10.80957,15.38828,8.96557,M3.5,11.5062061869,None,False
118250,Wo 9124,Wo 9124,512,124,11.38758,16.92485,9.4265,F8,8.9018000549,0.66,False
118251,Wo 9125,Wo 9125,509,122,10.44983,15.53106,8.64361,G0,9.23870869301,0.7,False
118253,Wo 9127,Wo 9127,511,123,10.8937,16.20599,9.00966,G3,9.42726476445,0.86,False
118270,Wo 9141,Wo 9141,502,50,7.95323,13.92766,20.09012,M3.5,11.5997480066,None,False
118303,Wo 9155 B,Wo 9155 B,803,172,5.51659,12.41997,-20.98359,G6 V,5.31029995664,None,False
118325,Wo 9160 B,Wo 9160 B,663,157,8.25985,22.14419,-6.02441,,5.3639192836,None,False
118341,Wo 9169 B,Wo 9169 B,589,154,9.48802,33.0324,2.81043,k,11.9119899895,None,False
118422,Wo 9209 B,Wo 9209 B,783,214,-0.8275,11.60482,-19.52363,DB4,12.3072633824,-0.09,False
118428,Wo 9212 B,Wo 9212 B,691,202,-3.04351,25.53129,-12.45859,K7,9.29034022175,1.04,False
118449,Wo 9220 B,Wo 9220 B,633,70,-5.89509,24.25952,5.84684,G6 V,5.63532303513,0.72,False
118471,Wo 9231 B,Wo 9231 B,639,37,-6.96424,19.64126,6.1895,,8.31378915841,None,False
118490,Wo 9238,Wo 9238,612,5,-9.19221,20.18711,11.93586,M3,11.8439525338,1.47,False
118601,Wo 9287 B,Wo 9287 B,704,330,-19.40917,18.00031,-12.81891,,10.6573945852,None,False
118798,Wo 9390 B,Wo 9390 B,764,467,-22.22361,-0.92021,-4.66831,K5,7.41726338243,None,False
118897,Wo 9448 B,Wo 9448 B,459,430,-16.31363,-6.92347,10.70437,,9.71973565376,None,False
118902,Wo 9453 B,Wo 9453 B,442,513,-7.89145,-3.47018,31.08481,k,10.9268084692,1.44,False
118955,Wo 9474 B,Wo 9474 B,428,469,-13.97768,-9.44728,21.11476,K1 V,6.07100862033,0.82,False
118982,Wo 9490 C,Wo 9490 C,410,417,-13.39986,-11.49056,6.25266,K5,8.71770628514,1.34,False
119061,Wo 9540 C,Wo 9540 C,117,452,-11.53057,-20.8811,-4.79772,G8 V,5.36920910938,0.75,False
119063,Wo 9543 B,Wo 9543 B,88,415,-9.80184,-17.99049,-13.23441,K1 V,7.0639192836,None,False
119064,Wo 9543 C,Wo 9543 C,88,415,-9.80184,-17.99049,-13.23441,K5,9.1639192836,None,False
119079,Wo 9557 B,Wo 9557 B,344,459,-7.95514,-17.04477,15.6201,,9.05861654004,None,False
119129,Wo 9584 C,Wo 9584 C,362,489,-3.19365,-13.13254,18.92537,M3 :,11.6673422779,None,False
119163,Wo 9593 B,Wo 9593 B,96,349,-1.62229,-16.43488,-19.27286,G5,8.17748110913,None,False
119177,Wo 9600,Wo 9600,157,402,-1.71738,-23.52494,-7.90089,M2,10.1711302654,1.43,False
119201,Wo 9615 B,Wo 9615 B,225,438,0.6512,-20.27985,3.41766,,12.4331813463,None,False
119274,Wo 9652 B,Wo 9652 B,233,524,6.30849,-18.66659,6.89949,M3.5,11.6716775671,None,False
119297,Wo 9664 B,Wo 9664 B,97,286,6.18872,-12.89454,-23.8125,,6.48151250384,None,False
119318,Wo 9677 B,Wo 9677 B,348,545,6.2354,-11.19859,21.46418,m,11.5102999566,1.48,False
119348,Wo 9697 A,Wo 9697 A,271,571,19.14499,-24.90953,15.90024,dM1,7.54659170024,1.34,False
119349,Wo 9697 B,Wo 9697 B,271,571,19.14499,-24.90953,15.90024,,7.96659170024,None,False
119395,Wo 9721 B,Wo 9721 B,237,284,16.39933,-15.19177,-1.73106,,11.6466742936,1.63,False
119396,Wo 9722,Wo 9722,355,566,8.83855,-8.2424,20.71285,sdM1,11.4006802749,1.55,False
119409,Wo 9733 B,Wo 9733 B,115,253,10.88197,-9.14301,-19.17264,A7 V,5.01107011483,None,False
119428,Wo 9747,Wo 9747,344,581,11.23834,-7.83519,18.85912,M3.5,12.2622864609,None,False
119462,Wo 9763,Wo 9763,212,76,20.48227,-11.90853,-1.69315,M2 :,12.2914104792,1.59,False
119496,Wo 9780,Wo 9780,86,37,7.31181,-3.21502,-8.82747,M3.5,12.1313964303,None,False
119503,Wo 9782 B,Wo 9782 B,237,82,22.27308,-9.61403,1.86354,K4:,9.76920910938,None,False
119516,Wo 9791,Wo 9791,68,231,8.95549,-3.32892,-20.85107,,12.1974324463,None,False
119535,Wo 9800 B,Wo 9800 B,168,191,18.9555,-5.74736,-12.80251,,6.73682928296,None,False
119536,Wo 9801 B,Wo 9801 B,259,91,22.99153,-6.97762,4.19359,M3:,11.5839192836,1.66,False
119587,Wo 9836 B,Wo 9836 B,220,154,24.31242,-1.83663,-6.32567,,8.99395253382,None,False
118006,Wolf 10,GJ 3046,402,17,12.41713,2.16369,22.32924,m,10.7853230351,None,False
109462,Wolf 1022,HIP 109807,239,86,27.67699,-13.7324,1.46063,K7,7.94802852306,1.252,True
117369,Wolf 1047,HIP 117736,247,150,34.91484,-1.11632,-3.66765,K0,6.82193733573,1.076,False
97760,Wolf 1122,HIP 98070,324,547,8.31974,-15.02887,21.42021,M2,10.0866997073,1.928,False
108146,Wolf 1148,HIP 108490,291,27,21.94908,-12.84083,14.57149,F8V-VI,4.61504511248,0.501,False
3198,Wolf 12,HIP 3206,397,65,12.98513,2.33736,11.14522,K2V,6.17339281864,0.937,False
110371,Wolf 1232,HIP 110716,312,32,21.81218,-9.49384,16.88412,K2,5.99520406626,0.902,True
10477,Wolf 127,HIP 10500,433,164,24.17775,16.21035,3.82979,M2V:,9.54122321813,1.47,True
58386,Wolf 1425,HIP 58560,596,458,-32.14598,-0.06737,13.34713,K0,6.47167812996,0.928,True
15758,Wolf 152,HIP 15797,489,74,11.61372,14.28514,17.75273,K2,6.94088378698,0.98,False
119480,Wolf 1556,GJ 4263,221,219,21.08562,-10.57068,-6.20814,M3.5,11.4039192836,1.51,False
16520,Wolf 186,HIP 16563,499,74,13.95302,18.72348,24.39912,K2...,5.50719203695,0.8,False
118243,Wolf 204,GJ 3242,500,117,9.61375,13.67534,7.96845,M3.5,11.3619687991,None,False
17625,Wolf 225,HIP 17666,503,77,10.06646,15.35793,16.20642,K1V,5.72489689961,0.796,False
22853,Wolf 229,HIP 22906,566,131,9.26711,32.15547,12.18191,K0,5.22198551729,0.8,False
118355,Wolf 230,GJ 3333,521,261,2.65088,11.4391,3.81255,k,11.3224250944,1.66,False
24244,Wolf 232,HIP 24301,577,128,6.11745,29.33812,10.74455,K5:,7.41533968199,1.064,False
118394,Wolf 237,GJ 3365,551,42,1.06438,18.28013,17.76159,M4,10.7564303351,1.55,False
28423,Wolf 258,HIP 28494,595,107,-0.11613,29.57656,11.36642,K8,7.51568497269,1.23,True
118411,Wolf 261,GJ 3381,549,26,-0.22828,14.92144,16.46588,M3.5,12.2060625689,None,False
118436,Wolf 289,GJ 3402,626,73,-4.3299,23.66637,6.79371,M3,11.7802999566,None,False
41523,Wolf 308,HIP 41641,576,548,-15.04831,19.70736,25.59744,K0V,7.22043833346,1.04,False
42026,Wolf 315,HIP 42145,583,550,-13.06422,16.20976,18.57631,K2V,6.51184000495,0.923,False
42448,Wolf 318,HIP 42567,580,545,-14.57794,17.27928,21.16624,K2V,6.88534022509,1.083,True
118559,Wolf 321,Gl 318.1,579,555,-9.8829,11.4322,14.84918,M1.5:,12.4797099932,1.63,False
43945,Wolf 324,HIP 44072,642,552,-13.56175,13.72492,7.23219,M0,7.65005145658,1.116,False
44131,Wolf 325,HIP 44259,617,504,-21.10478,20.96016,11.68945,G5,6.25702781573,0.839,True
