,﻿hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
3618,21794,ROT 668,HIP 21847,538,82,8.197569999999999,23.09625,19.34158,G0V,3.4977846933199994,0.593,True,True,True,True,True,G,V
3619,27878,ROT 953,HIP 27947,773,202,0.47731999999999997,21.17701,-27.7416,F0VE...,2.57562313152,0.295,False,True,True,True,True,F,V
3620,28836,ROT 970,HIP 28908,574,52,-0.5765600000000001,21.502670000000002,15.280129999999998,G0V,4.01319604984,0.6,True,True,True,True,True,G,V
3624,88656,RST 3157,HIP 88932,155,385,1.2566899999999999,-31.279,-12.764510000000001,K3/K4V,6.234990848300001,1.075,False,True,True,True,True,K,V
3627,85770,Rasalhague,HIP 86032,284,389,-1.5255299999999998,-13.89224,3.11385,A5III,1.3005211534899999,0.155,False,True,True,True,True,A,I
3628,49528,Regulus,HIP 49669,640,451,-20.539479999999998,10.878039999999999,4.92638,B7V,-0.51910537126,-0.087,False,True,True,True,True,B,V
3630,13668,Rho Arietis,HIP 13702,473,149,24.17817,23.43704,10.95642,F6V,2.8343234619,0.471,False,True,True,True,True,F,V
3631,43464,Rho Cancri,HIP 43587,543,335,-7.543810000000001,8.04725,5.94699,G8V,5.4700144567499995,0.869,True,True,True,True,True,G,V
3633,100702,Rho Capricorni,HIP 101027,201,298,17.42773,-22.94763,-9.25915,F3V,2.36520019324,0.386,False,True,True,True,True,F,V
3635,78224,Rho Coronae Borealis,HIP 78459,352,431,-7.22495,-12.64702,9.569560000000001,G2V,4.18380271955,0.612,True,True,True,True,True,G,V
3636,36263,Rho Geminorum,HIP 36366,618,10,-5.96086,14.550320000000001,9.74324,F0V...,2.82438020681,0.32,False,True,True,True,True,F,V
3638,112778,Rho Indi,HIP 113137,56,227,8.67278,-2.54188,-24.93059,G4IV-V,3.92228266203,0.66,False,True,True,True,True,G,V
3639,6692,Rho Piscium,HIP 6706,388,137,22.905520000000003,9.05213,8.5635,F2V:VAR,3.26882684143,0.395,False,True,True,True,True,F,V
3652,92116,Ross 154,HIP 92403,373,316,0.58625,-2.65449,-1.2010100000000001,M3.5VE,13.0047962767,1.51,False,True,True,True,True,M,V
3685,25888,Ross 42,HIP 25953,544,258,1.5202200000000001,12.49205,2.17849,M4VE,11.0188088103,1.637,False,True,True,True,True,M,V
3708,16540,Ross 562,HIP 16581,489,38,9.75656,13.11855,27.6638,K1IV,5.545197941590001,0.871,True,True,True,True,True,K,V
3710,35553,Ross 58,HIP 35651,662,242,-11.7062,31.570009999999996,-7.549910000000001,K3V,7.26049190568,1.037,False,True,True,True,True,K,V
3711,17701,Ross 588,HIP 17743,509,210,9.44774,14.544379999999999,0.84485,M0V:,9.85173539265,1.495,True,True,True,True,True,M,V
3716,30847,Ross 614,HIP 30920,471,302,-0.52576,4.07838,-0.20201,M4.5VE,13.0470481744,1.69,False,True,True,True,True,M,V
3728,60023,Ross 692,HIP 60207,779,444,-27.83734,-2.53146,-10.1163,K3V,6.624279935630001,1.009,True,True,True,True,True,K,V
3729,60666,Ross 697,HIP 60853,780,453,-26.896859999999997,-3.34116,-8.24046,K2V,7.188873526939999,0.964,False,True,True,True,True,K,V
3736,92627,Ross 718,HIP 92918,200,384,8.06925,-32.43346,-3.36206,K0IV-V,4.82889417323,0.747,False,True,True,True,True,K,V
3746,28991,Ross 75,HIP 29063,615,152,-1.17514,34.202690000000004,4.94395,K2V,6.27599144311,0.867,True,True,True,True,True,K,V
3748,99381,Ross 754,HIP 99699,233,568,14.289760000000001,-21.61831,6.16827,M0V:,9.17247134143,1.365,True,True,True,True,True,M,V
3766,70095,Ross 850,HIP 70317,18,463,-28.443170000000002,-20.51308,-5.00099,K5V,7.113554390730001,1.137,True,True,True,True,True,K,V
3773,47068,Ross 89,HIP 47201,626,504,-16.46199,11.830169999999999,8.47766,M0V:,7.72053417753,1.273,True,True,True,True,True,M,V
3774,6275,Ross 9,HIP 6290,427,28,9.61365,3.5316300000000003,15.969710000000001,K6V:,8.96946508107,1.34,False,True,True,True,True,K,V
3788,25215,S 478,HIP 25278,543,248,2.16387,13.8268,4.38138,F8V SB,4.168603452219999,0.544,False,True,True,True,True,F,V
3791,65913,S Chamaeleontis,HIP 66121,12,294,-6.94873,-2.99418,-34.325340000000004,F6V,3.79041135366,0.455,False,True,True,True,True,F,V
3792,35899,SACS 162,HIP 35998,664,245,-12.277280000000001,31.513740000000002,-8.27713,F3V,3.08092217785,0.432,False,True,True,True,True,F,V
3793,38052,SACS 171,HIP 38160,780,243,-7.9449,15.39037,-30.345679999999998,F1V,3.06334814712,0.428,False,True,True,True,True,F,V
3794,39790,SACS 177,HIP 39903,787,260,-5.48161,8.686630000000001,-18.76279,F5V,3.0889080760400005,0.437,False,True,True,True,True,F,V
3795,64203,SACS 283,HIP 64408,841,416,-15.387839999999999,-5.0041,-12.55274,G3V,3.29343362142,0.693,False,True,True,True,True,G,V
3796,101020,SACS 448,HIP 101345,220,307,14.73354,-18.79175,-4.14764,G3V,3.7376461181900003,0.689,False,True,True,True,True,G,V
3797,103342,SACS 461,HIP 103673,118,258,12.6358,-12.59623,-22.2428,F5IV-V,3.48467882941,0.48,True,True,True,True,True,F,V
3798,117513,SACS 513,HIP 117880,117,161,21.26207,-0.49743999999999994,-18.03657,F8IV,3.80305142613,0.572,True,True,True,True,True,F,V
3799,2705,SACS 8,HIP 2711,70,164,15.465729999999999,2.34313,-20.29218,F3IV-V,3.52699275641,0.472,True,True,True,True,True,F,V
3804,96916,SAO 87679,HIP 97223,258,542,7.9398800000000005,-15.99581,10.31466,K5V,7.578260920580001,1.175,True,True,True,True,True,K,V
3806,66278,SEE 184AB,HIP 66486,846,425,-25.02008,-11.37628,-19.291539999999998,G3V,4.55962346708,0.689,False,True,True,True,True,G,V
3807,75135,SEE 233,HIP 75363,67,432,-15.81995,-19.54307,-12.98044,G8/K0V,5.26133272585,0.721,True,True,True,True,True,G,V
3810,31795,SHY 35C,HIP 31878,787,226,-1.81245,10.322560000000001,-19.28527,M1V,8.002918577039999,1.257,False,True,True,True,True,M,V
3811,113220,SHY 364C,HIP 113579,173,168,27.78205,-7.40258,-14.118360000000001,G3V,4.94216449363,0.655,False,True,True,True,True,G,V
3812,69740,SHY 71A,HIP 69962,29,481,-17.56926,-12.18498,-2.47486,K7V,7.4353960273199995,1.29,False,True,True,True,True,K,V
3813,91738,SKF 105A,HIP 92024,78,298,2.44548,-12.17003,-26.464570000000002,A7V,2.45076537093,0.199,False,True,True,True,True,A,V
3815,22549,SKY# 7573,HIP 22602,742,165,7.56165,24.64185,-18.61768,K0V,5.63810324891,0.766,True,True,True,True,True,K,V
3816,31169,SLE 299A,HIP 31246,627,164,-4.80255,32.910959999999996,3.18094,K1IV,5.2905335842,0.86,True,True,True,True,True,K,V
3818,400,SPOCS 1,HIP 400,328,100,23.51364,0.50636,10.11415,G9V,5.77866119476,0.755,True,True,True,True,True,G,V
3819,9807,SPOCS 112,HIP 9829,428,128,17.98423,11.07522,9.5517,G2V,5.0644007038300005,0.662,True,True,True,True,True,G,V
3821,14465,SPOCS 150,HIP 14501,465,183,20.92439,22.30359,-7.48976,G3V,4.47940246878,0.645,True,True,True,True,True,G,V
3822,14587,SPOCS 152,HIP 14623,755,141,18.59188,20.09,-12.699010000000001,G3/G5V,4.89176252042,0.678,True,True,True,True,True,G,V
3823,17055,SPOCS 177,HIP 17096,822,166,11.98828,17.07682,-27.603740000000002,F8/G0V,4.42448921378,0.583,True,True,True,True,True,F,V
3824,1949,SPOCS 19,HIP 1954,72,171,16.171470000000003,1.75004,-22.374879999999997,G8IV+...,5.06054150815,0.681,True,True,True,True,True,G,V
3825,18797,SPOCS 195,HIP 18844,818,177,6.0487400000000004,10.739460000000001,-22.566860000000002,G5IV-V,4.68918971574,0.667,False,True,True,True,True,G,V
3828,21935,SPOCS 225,HIP 21988,553,101,6.47708,18.702070000000003,10.38572,K5III,6.2534798988,0.907,False,True,True,True,True,K,I
3829,22283,SPOCS 228,HIP 22336,615,165,8.08403,25.104789999999998,-2.62015,F8V,3.6534340260000002,0.631,True,True,True,True,True,F,V
3830,22398,SPOCS 231,HIP 22451,740,134,4.43306,14.03266,-10.34557,K2V,6.214983370190001,0.901,True,True,True,True,True,K,V
3832,23232,SPOCS 241,HIP 23286,576,142,8.71911,32.86278,8.719339999999999,G5V,4.0234622462,0.673,True,True,True,True,True,G,V
3833,23829,SPOCS 247,HIP 23884,563,113,7.11355,30.769409999999997,15.62759,G5IV,4.86506195561,0.664,True,True,True,True,True,G,V
3834,2784,SPOCS 25,HIP 2790,108,154,22.14711,3.4651199999999998,-18.64092,G8V,5.126470600209999,0.726,True,True,True,True,True,G,V
3838,25552,SPOCS 264,HIP 25616,682,177,4.4991,32.37336,-13.49446,G3V,4.03739702562,0.59,True,True,True,True,True,G,V
3841,27009,SPOCS 278,HIP 27075,679,177,1.62354,23.927970000000002,-8.78918,F8/G0V,4.30365883197,0.58,True,True,True,True,True,F,V
3843,27178,SPOCS 281,HIP 27244,774,198,1.01839,17.2252,-23.08155,G2V,4.33164737395,0.594,True,True,True,True,True,G,V
3844,27367,SPOCS 284,HIP 27435,681,100,0.77313,15.505220000000001,-1.11119,G4V,5.009365660019999,0.639,True,True,True,True,True,G,V
3845,27818,SPOCS 287,HIP 27887,791,69,0.16577999999999998,6.4077,-11.11262,K3V,6.62908059762,0.935,True,True,True,True,True,K,V
3849,29600,SPOCS 299,HIP 29673,813,222,-0.6469699999999999,9.804789999999999,-29.71647,F8V,4.14235431247,0.562,True,True,True,True,True,F,V
3852,29994,SPOCS 305,HIP 30067,614,104,-2.26855,26.367279999999997,7.595269999999999,F8V,4.41072919925,0.562,True,True,True,True,True,F,V
3853,30031,SPOCS 306,HIP 30104,756,207,-1.48406,16.87915,-19.31474,G4V,4.56086415798,0.657,True,True,True,True,True,G,V
3854,30271,SPOCS 308,HIP 30344,688,200,-2.6741099999999998,26.60182,-12.21584,K0/1V (+G),5.02867154638,0.663,False,True,True,True,True,K,V
3855,30407,SPOCS 310,HIP 30480,792,217,-1.51355,14.13764,-28.42905,G3III/IV,3.93879359144,0.66,False,True,True,True,True,G,V
3856,30430,SPOCS 311,HIP 30503,699,200,-2.08031,19.20179,-10.60918,G2V,4.65432245774,0.626,True,True,True,True,True,G,V
3858,30639,SPOCS 314,HIP 30711,691,202,-3.1815,26.68957,-13.02599,F8/G0V,3.67392724661,0.545,True,True,True,True,True,F,V
3863,33450,SPOCS 334,HIP 33537,619,43,-5.6272400000000005,21.6827,9.26765,G5V,5.01711976443,0.62,True,True,True,True,True,G,V
3864,33632,SPOCS 335,HIP 33719,646,219,-7.26775,26.98149,-2.62534,G0III-IV,4.04907911176,0.572,True,True,True,True,True,G,V
3865,33977,SPOCS 338,HIP 34065,731,228,-3.24093,11.31056,-11.207880000000001,G3V...,4.50578745956,0.624,False,True,True,True,True,G,V
3866,3472,SPOCS 34,HIP 3479,139,143,28.71285,5.63854,-14.59935,G5V,5.207187405380001,0.664,False,True,True,True,True,G,V
3869,38071,SPOCS 355,HIP 38179,778,244,-7.8104,15.09384,-28.71428,G5V,4.873433714730001,0.675,True,True,True,True,True,G,V
3870,39231,SPOCS 363,HIP 39342,802,263,-3.57752,6.0418199999999995,-15.785960000000001,K1V,5.99264261223,0.872,False,True,True,True,True,K,V
3872,40168,SPOCS 372,HIP 40283,707,280,-12.658430000000001,19.20138,-14.223970000000001,G2V,4.53983453412,0.618,False,True,True,True,True,G,V
3873,40323,SPOCS 373,HIP 40438,762,263,-9.27485,13.825829999999998,-21.355439999999998,G1V,4.466896538249999,0.579,True,True,True,True,True,G,V
3874,41017,SPOCS 381,HIP 41134,701,295,-16.781270000000003,23.19699,-15.10943,G0V,4.539089541509999,0.6,False,True,True,True,True,G,V
3875,41366,SPOCS 386,HIP 41484,576,562,-9.146239999999999,12.18017,15.58356,G5V,4.62859028847,0.624,True,True,True,True,True,G,V
3876,41892,SPOCS 390,HIP 42011,692,307,-17.70378,22.303520000000002,-12.29659,K1IV:+...,4.76197516567,0.745,True,True,True,True,True,K,V
3879,42369,SPOCS 399,HIP 42488,641,362,-22.81645,27.25715,3.58872,G1V,4.49501449233,0.61,False,True,True,True,True,G,V
3881,43057,SPOCS 404,HIP 43177,738,292,-14.429120000000001,16.07115,-19.267789999999998,G0IA0:,4.042240258550001,0.578,True,True,True,True,True,G,I
3887,47092,SPOCS 429,HIP 47225,766,314,-17.81604,12.76937,-26.11486,G3V,4.3065603149000005,0.584,False,True,True,True,True,G,V
3892,49934,SPOCS 444,HIP 50075,742,349,-17.03794,8.54904,-12.39439,G0V,4.596276125119999,0.592,False,True,True,True,True,G,V
3893,50331,SPOCS 447,HIP 50473,643,453,-27.22141,12.93186,6.74812,G0V,4.57138422209,0.594,True,True,True,True,True,G,V
3894,50776,SPOCS 451,HIP 50921,738,360,-17.539579999999997,7.8163,-10.92877,G5V,5.19857274809,0.659,True,True,True,True,True,G,V
3895,51112,SPOCS 453,HIP 51257,692,416,-29.394379999999998,12.44598,-3.69329,K0V,5.35519794159,0.81,True,True,True,True,True,K,V
3898,54129,SPOCS 474,HIP 54287,779,364,-22.27062,5.31301,-22.39999,G5V,4.702164493630001,0.68,True,True,True,True,True,G,V
3900,54544,SPOCS 480,HIP 54704,757,402,-18.99919,4.03693,-9.53075,G8/K0V,5.37414970572,0.76,True,True,True,True,True,G,V
3901,54745,SPOCS 482,HIP 54906,586,449,-18.81454,3.78053,9.24005,K1V,6.11817798301,0.845,False,True,True,True,True,K,V
3902,54851,SPOCS 483,HIP 55013,777,374,-20.92162,4.083880000000001,-17.462229999999998,G5V,5.158934841000001,0.626,False,True,True,True,True,G,V
3903,55200,SPOCS 486,HIP 55363,739,416,-31.49002,5.52526,-11.370389999999999,G2/G3V,4.88690067925,0.594,False,True,True,True,True,G,V
3906,56640,SPOCS 497,HIP 56809,530,471,-16.365579999999998,1.52132,16.49844,G0V,4.4543102005,0.566,False,True,True,True,True,G,V
3907,615,SPOCS 5,HIP 616,157,146,29.72468,0.97814,-13.12899,K0V,6.139931655650001,0.798,True,True,True,True,True,K,V
3908,57046,SPOCS 501,HIP 57217,770,407,-28.046909999999997,1.9678,-16.0681,G0V,4.41838645832,0.552,True,True,True,True,True,G,V
