hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
668,HD 361,HIP 669,221,154,26.70216,0.96428,-7.07182,G2/G3V,4.8323428126,0.624,False,True,True,True,True,G,V
30506,HD 45364,HIP 30579,707,204,-3.10239,27.61428,-17.01579,K0V,5.5149844422,0.719,True,True,True,True,True,K,V
36955,HD 60272,HIP 37061,544,579,-6.02101,13.37105,23.06261,G9V,5.7868120474,0.797,True,True,True,True,True,G,V
36842,HD 61005,HIP 36948,709,255,-11.86388,26.71204,-18.40886,G3/G5V,5.5382428403,0.734,False,True,True,True,True,G,V
37528,HD 62848,HIP 37635,761,246,-8.06979,16.66365,-23.83867,G0V,4.2911071794,0.55,False,True,True,True,True,G,V
38446,HD 65216,HIP 38558,788,244,-7.51887,13.89262,-31.88901,G5V,5.2135315995,0.672,True,True,True,True,True,G,V
5362,HD 6838,HIP 5373,134,143,30.34435,9.3875,-15.39684,K0V,5.8912328726,0.837,False,True,True,True,True,K,V
42795,HD 74885,HIP 42914,755,283,-13.52764,15.46542,-23.36443,G8V,5.7452293621,0.763,True,True,True,True,True,G,V
47412,HD 83588,HIP 47547,544,524,-14.25913,9.83647,27.18753,K2V,6.0982089674,0.851,True,True,True,True,True,K,V
1029,HD 870,HIP 1031,56,184,10.78441,0.60481,-17.22732,K0V,5.678942622,0.775,False,True,True,True,True,K,V
51126,HD 90884,HIP 51271,786,325,-13.86923,5.85916,-19.06784,K4V,6.9723768305,1.045,False,True,True,True,True,K,V
51121,HD 90885,HIP 51266,782,332,-18.75087,7.92932,-26.59107,K2/K3III,5.105449017,0.824,False,True,True,True,True,K,I
1083,HD 924,HIP 1085,110,160,25.35615,1.49686,-21.58555,K1V,6.4356062736,0.913,True,True,True,True,True,K,V
53681,HD 95521,HIP 53837,785,352,-20.99572,5.54347,-24.99784,G5V,4.9900347148,0.637,False,True,True,True,True,G,V
7382,HD 9796,HIP 7396,137,138,29.78659,13.16044,-12.63148,K0V,6.0541067401,0.78,True,True,True,True,True,K,V
109764,HDO 298,HIP 110109,74,44,7.28962,-3.46709,-10.959,G1V,4.6905501992,0.614,True,True,True,True,True,G,V
4343,HDS 123,HIP 4353,131,144,25.73071,6.39351,-15.10834,K4III,6.9973822069,1.163,False,True,True,True,True,K,I
102156,HDS 2957,HIP 102486,193,281,20.46364,-23.09733,-12.30824,K1V,5.212832478,0.914,True,True,True,True,True,K,V
23363,HDS 654,HIP 23418,585,148,7.90618,30.55982,5.55645,M3V:,8.9207729701,1.54,False,True,True,True,True,M,V
36296,HERZ 956,HIP 36399,650,254,-10.48881,25.50244,-3.65554,F8V,3.6384944736,0.487,False,True,True,True,True,F,V
112,HIC 112,HIP 112,209,154,30.51202,0.19007,-9.29827,M1.5V:,8.2411877258,1.384,False,True,True,True,True,M,V
13852,HIC 13886,HIP 13886,0,165,14.04363,13.89936,-28.01473,K5V,7.6346821456,1.364,False,True,True,True,True,K,V
62340,HIC 62534,HIP 62534,846,324,-10.37789,-2.24671,-26.85358,G5V,5.2872624578,0.701,False,True,True,True,True,G,V
66570,HIC 66781,HIP 66781,448,477,-11.77543,-5.56771,19.84962,K0IV-V,5.8924418126,0.83,False,True,True,True,True,K,V
73319,HIC 73547,HIP 73547,44,394,-12.98021,-13.19587,-19.85452,G6V,5.5715981076,0.721,True,True,True,True,True,G,V
76863,HIC 77098,HIP 77098,179,459,-16.01779,-23.86671,5.72608,G0V,5.1950451125,0.611,True,True,True,True,True,G,V
79536,HIC 79777,HIP 79777,71,370,-7.82087,-16.19362,-21.32312,G6V,5.4024458,0.76,False,True,True,True,True,G,V
81686,HIC 81935,HIP 81935,77,538,-3.62765,-10.57299,-9.03353,K2V,6.7324221221,1.024,False,True,True,True,True,K,V
84065,HIC 84322,HIP 84322,126,396,-5.92001,-29.29154,-16.36549,K2V,6.6780405279,0.992,True,True,True,True,True,K,V
85167,HIC 85425,HIP 85425,114,374,-3.48712,-24.3253,-19.24175,G5V,5.4084625371,0.685,True,True,True,True,True,G,V
8526,HIC 8543,HIP 8543,417,112,20.68182,10.78138,13.17673,K1V,5.9202899496,0.758,True,True,True,True,True,K,V
86823,HIC 87091,HIP 87091,33,275,-0.22219,-4.14101,-30.33636,K2IV/V,6.580080902,0.98,False,True,True,True,True,K,V
90443,HIC 90724,HIP 90724,135,351,3.12128,-23.24196,-17.29346,A7V+...,6.7677363959,0.261,False,True,True,True,True,A,V
9670,HIC 9692,HIP 9692,409,187,25.41171,15.3709,-8.67758,G0/G1V,6.2073567605,0.566,False,True,True,True,True,G,V
32852,HIP 32939,HIP 32939,741,220,-4.11421,17.92391,-17.68923,M0V,8.0258763174,1.086,True,True,True,True,True,M,V
57,HIP 57,HIP 57,46,207,10.24875,0.0301,-27.67017,K2V,5.9203578442,0.863,False,True,True,True,True,K,V
60126,HIP 60310,HIP 60310,814,392,-18.09022,-1.74167,-15.83117,K4V,6.6297171741,1.064,True,True,True,True,True,K,V
67771,HIP 67986,HIP 67986,14,302,-5.54405,-3.05272,-25.90473,K2V,6.2001563386,0.913,True,True,True,True,True,K,V
72174,HIP 72399,HIP 72399,41,418,-20.06759,-18.09477,-20.20238,K3/K4V,7.3793909965,1.087,False,True,True,True,True,K,V
7378,HIP 7392,HIP 7392,393,156,25.45461,11.24223,5.04618,K7V:,9.9725612817,1.436,False,True,True,True,True,K,V
79138,HIP 79377,HIP 79377,114,432,-14.47441,-28.42005,-10.50619,G1/G2V,4.7796234671,0.616,True,True,True,True,True,G,V
81139,HIP 81385,HIP 81385,103,402,-7.79833,-20.65679,-14.41973,K4V,7.0743416433,1.363,True,True,True,True,True,K,V
81344,HIP 81592,HIP 81592,76,361,-6.76111,-18.52087,-25.23046,K1:III+...,5.0828599212,0.7,False,True,True,True,True,K,I
8686,HIP 8701,HIP 8701,14,226,4.25695,2.26251,-30.50467,K1V,6.5013842221,0.888,True,True,True,True,True,K,V
93860,HIP 94154,HIP 94154,72,283,3.90439,-12.40105,-32.66982,G2V,4.7996479603,0.6,True,True,True,True,True,G,V
96034,HIP 96334,HIP 96334,69,274,4.89487,-11.10312,-33.29355,G3V,5.1427850471,0.648,False,True,True,True,True,G,V
25332,HJ 3759B,HIP 25396,675,173,3.99041,26.68118,-9.65412,F6V,5.2441271348,0.536,True,True,True,True,True,F,V
28719,HJ 3834,HIP 28790,750,198,-0.3887,19.07532,-19.13233,F4V,3.7715954255,0.493,True,True,True,True,True,F,V
93726,HJ 5091,HIP 94020,157,339,7.27457,-23.59934,-14.82219,K0V,5.4528985825,0.787,False,True,True,True,True,K,V
57934,HLD 114AB,HIP 58106,816,351,-17.24956,0.37497,-25.67177,G5V,4.2480285231,0.646,False,True,True,True,True,G,V
72956,HN 28B,HIP 73182,52,556,-4.98134,-4.87094,-2.7314,K5V,8.639519842,1.519,True,True,True,True,True,K,V
107008,HN Pegasi,HIP 107350,225,26,14.76659,-9.91153,4.68966,G0V,4.636796665,0.587,False,True,True,True,True,G,V
98106,HO 276,HIP 98416,216,329,12.06606,-20.94302,-4.24328,F8V,3.9206380654,0.598,False,True,True,True,True,F,V
111622,HO 296,HIP 111974,275,78,29.87267,-10.74373,8.23894,G3V+...,3.1407871218,0.723,False,True,True,True,True,G,V
34476,HO 519A,HIP 34567,614,29,-6.62143,21.13186,10.67149,G8V,5.1369047213,0.7,False,True,True,True,True,G,V
71975,HO Boötis,HIP 72200,406,439,-17.50925,-15.49782,12.17878,K2V,5.8749142135,0.87,False,True,True,True,True,K,V
72342,HP Boötis,HIP 72567,404,419,-12.0813,-11.0959,7.27309,G2V,4.5904452153,0.576,False,True,True,True,True,G,V
16269,HR 1076,HIP 16310,808,156,15.55623,20.3148,-22.53367,F7V,3.4565603149,0.489,True,True,True,True,True,F,V
2231,HR 108,HIP 2237,160,142,30.00683,3.73127,-11.20621,G3V,3.8975088312,0.594,False,True,True,True,True,G,V
22100,HR 1468,HIP 22152,472,583,2.36762,7.07673,31.35101,F7V,3.9189088779,0.512,False,True,True,True,True,F,V
3126,HR 158,HIP 3132,419,568,4.15744,0.72925,32.03328,F6V:,3.8333032668,0.551,False,True,True,True,True,F,V
23429,HR 1594,HIP 23484,500,8,2.71503,10.6591,25.69309,F6V:,3.9682016812,0.509,False,True,True,True,True,F,V
22791,HR 1597,HIP 22844,800,187,4.51725,15.46837,-26.34576,F3V,3.6613842221,0.442,False,True,True,True,True,F,V
22664,HR 1606,HIP 22717,826,207,2.82957,9.41588,-31.00958,F8V,3.7185193158,0.521,True,True,True,True,True,F,V
23500,HR 1651,HIP 23555,755,173,5.66301,22.6705,-20.85251,F8V,3.8209945927,0.528,True,True,True,True,True,F,V
3497,HR 197,HIP 3505,153,138,25.32104,5.00688,-10.43176,F0V,2.99668164,0.35,False,True,True,True,True,F,V
3575,HR 209,HIP 3583,61,77,9.8851,2.00024,-11.02648,G5IV,4.9277796615,0.635,False,True,True,True,True,G,V
29643,HR 2233,HIP 29716,633,169,-2.42303,35.60501,-0.3187,F6V,2.8573406548,0.506,True,True,True,True,True,F,V
31769,HR 2439,HIP 31850,599,63,-5.48625,31.49609,14.63712,F8IV,3.6996479603,0.523,False,True,True,True,True,F,V
32689,HR 2562,HIP 32775,783,222,-3.56228,16.06283,-28.78626,F7III-IV,3.507156686,0.457,False,True,True,True,True,F,V
36051,HR 2835,HIP 36152,617,23,-10.61018,26.64839,11.31918,F6V,4.0947347434,0.464,False,True,True,True,True,F,V
36292,HR 2868,HIP 36395,667,251,-12.52739,30.48194,-8.8293,F5V,3.3850790922,0.479,False,True,True,True,True,F,V
36536,HR 2883,HIP 36640,654,255,-11.5698,27.22472,-4.62219,F5V,3.5187323341,0.54,False,True,True,True,True,F,V
38217,HR 3028,HIP 38325,555,574,-8.19473,15.55983,24.31991,F6V,3.6435249637,0.496,True,True,True,True,True,F,V
41165,HR 3316,HIP 41282,687,305,-18.76799,25.52219,-12.19005,F2/F3V,3.3561637125,0.402,False,True,True,True,True,F,V
42053,HR 3395,HIP 42172,628,348,-16.577,20.49814,3.05979,F8V,3.7905544706,0.53,False,True,True,True,True,F,V
42054,HR 3396,HIP 42173,621,340,-14.62501,18.08365,2.70048,G5V,5.4026478571,0.71,False,True,True,True,True,G,V
43673,HR 3570,HIP 43797,775,281,-9.59503,10.00596,-19.77317,F6V,3.7855261525,0.481,False,True,True,True,True,F,V
43948,HR 3578,HIP 44075,668,323,-14.40265,14.56319,-5.92477,F7/F8IV/V,4.1558642136,0.521,False,True,True,True,True,F,V
49668,HR 3991,HIP 49809,694,394,-23.63041,12.2882,-6.05886,F2/F3IV/V,3.1179986444,0.368,False,True,True,True,True,F,V
50463,HR 4051,HIP 50606,546,509,-16.38547,7.61909,24.67114,F9V,4.0227387633,0.58,True,True,True,True,True,F,V
51509,HR 4132,HIP 51658,575,490,-24.28226,9.659,22.26087,A7IV,2.0417024231,0.222,False,True,True,True,True,A,V
52318,HR 4191,HIP 52469,562,494,-23.31352,8.0785,25.73294,F5III,2.419664328,0.324,False,True,True,True,True,F,I
52384,HR 4213,HIP 52535,826,289,-9.12125,3.12049,-30.47045,F6V,3.7370278157,0.51,True,True,True,True,True,F,V
53662,HR 4298,HIP 53818,754,385,-25.63141,6.78639,-16.46514,F8V,3.5884625371,0.527,True,True,True,True,True,F,V
55614,HR 4413,HIP 55779,820,320,-11.90092,1.79314,-24.64569,F7V,2.9890833216,0.495,True,True,True,True,True,F,V
55869,HR 4421,HIP 56035,509,503,-15.4143,2.09242,28.98421,F5VAWVAR,3.244367918,0.382,False,True,True,True,True,F,V
57669,HR 4548,HIP 57841,777,408,-26.97551,0.97811,-16.11298,F8V,3.3628183455,0.554,True,True,True,True,True,F,V
60865,HR 4767,HIP 61053,484,474,-13.06106,-1.76797,17.53915,F9V,4.4938716042,0.568,True,True,True,True,True,F,V
61187,HR 4788,HIP 61379,820,389,-19.94319,-3.04351,-19.94478,G4IV,3.4957956066,0.683,True,True,True,True,True,G,V
61276,HR 4794,HIP 61468,812,400,-25.77083,-4.05406,-22.69529,A7III,2.4259914431,0.224,False,True,True,True,True,A,I
517,HR 5,HIP 518,399,14,10.61349,0.28992,17.28321,G5V,4.4442345964,0.687,False,True,True,True,True,G,V
65326,HR 5070,HIP 65530,451,490,-8.9334,-3.51923,19.05811,G6V,4.8540114213,0.739,True,True,True,True,True,G,V
7587,HR 512,HIP 7601,14,237,3.01965,1.3748,-26.92603,G2V,3.7127766544,0.62,False,True,True,True,True,G,V
66494,HR 5148,HIP 66704,452,466,-14.52548,-6.80339,19.4712,F7.7V,4.3006682291,0.537,False,True,True,True,True,F,V
8417,HR 523,HIP 8433,417,103,20.42887,10.48714,14.73631,F8V,3.6003698949,0.572,False,True,True,True,True,F,V
67738,HR 5233,HIP 67953,834,465,-29.35839,-16.10185,-4.7409,F8V+...,3.5442566226,0.53,False,True,True,True,True,F,V
69450,HR 5325,HIP 69671,24,400,-12.35169,-8.30335,-14.88343,F9V,4.6939251521,0.596,False,True,True,True,True,F,V
8498,HR 535,HIP 8514,73,140,18.85074,9.79367,-16.83912,F6V,4.2045432761,0.523,False,True,True,True,True,F,V
70088,HR 5387,HIP 70310,426,442,-26.18691,-18.8719,15.2842,F5V,3.4557901567,0.411,False,True,True,True,True,F,V
70729,HR 5436,HIP 70952,422,489,-11.32829,-8.75326,28.3235,F4IV,3.5922420159,0.428,False,True,True,True,True,F,V
71026,HR 5451,HIP 71251,419,479,-12.33598,-9.8355,24.35565,F7V,4.1465763656,0.526,True,True,True,True,True,F,V
9066,HR 573,HIP 9085,32,154,14.22078,7.96355,-20.68735,F8V,3.9972029857,0.487,False,True,True,True,True,F,V
76002,HR 5779,HIP 76233,106,462,-14.84847,-20.13037,-2.49458,F7V,4.5183238939,0.577,False,True,True,True,True,F,V
76481,HR 5803,HIP 76716,53,356,-8.89567,-12.69782,-26.75385,F6V,3.4987000779,0.505,True,True,True,True,True,F,V
76368,HR 5815,HIP 76602,103,463,-12.92775,-18.23585,-3.45834,F6IV-V,4.7876025745,0.52,False,True,True,True,True,F,V
76369,HR 5816,HIP 76603,104,459,-14.22078,-20.0602,-3.80288,F6V,4.470590031,0.505,False,True,True,True,True,F,V
75581,HR 5829,HIP 75809,428,529,-2.23907,-2.89701,21.7594,G8IV-V+...,4.851449506,0.665,False,True,True,True,True,G,V
521,HR 6,HIP 522,90,167,16.79028,0.46247,-19.37355,G1IV...,3.6553230351,0.519,False,True,True,True,True,G,V
81409,HR 6177,HIP 81657,67,345,-5.13838,-14.28027,-26.76595,F2III-IV,3.7294168049,0.488,False,True,True,True,True,F,V
86357,HR 6594,HIP 86623,237,454,-2.68322,-34.05044,9.76323,F4VW,2.7873919959,0.387,False,True,True,True,True,F,V
87253,HR 6649,HIP 87523,113,358,-0.75622,-24.31527,-21.90112,F8V,3.6150560729,0.523,True,True,True,True,True,F,V
87288,HR 6670,HIP 87558,212,439,-0.92045,-31.18615,3.33498,F4IV-V,3.2869103174,0.425,False,True,True,True,True,F,V
10697,HR 672,HIP 10723,428,177,20.57163,14.14119,0.7657,G0.5IV,3.612470344,0.588,True,True,True,True,True,G,V
88420,HR 6748,HIP 88694,141,355,0.39184,-14.04131,-10.213,G3V,4.7413583027,0.615,False,True,True,True,True,G,V
88410,HR 6756,HIP 88684,190,417,0.95008,-34.81974,-2.89509,K1IV,3.022589289,0.968,False,True,True,True,True,K,V
11003,HR 692,HIP 11029,424,184,23.88577,17.04133,-5.5852,F0V,3.0539272466,0.364,False,True,True,True,True,F,V
11204,HR 706,HIP 11231,42,148,19.06253,13.92125,-20.40432,G5IV,3.6991401693,0.653,False,True,True,True,True,G,V
91984,HR 7079,HIP 92270,253,496,5.50114,-25.73003,11.44864,F8V,3.9010139122,0.492,True,True,True,True,True,F,V
92261,HR 7123,HIP 92549,334,522,3.50709,-15.31789,20.83423,G9IVA,3.427127502,0.843,False,True,True,True,True,G,V
1496,HR 72,HIP 1499,260,161,23.12743,1.89062,-3.28293,G0V,4.6206132143,0.674,True,True,True,True,True,G,V
98160,HR 7631,HIP 98470,170,304,8.70604,-15.02838,-11.58422,F7V,4.0516775671,0.498,False,True,True,True,True,F,V
98822,HR 7674,HIP 99137,110,282,7.03215,-11.29933,-19.01841,F8V,4.4313784731,0.53,False,True,True,True,True,F,V
99862,HR 7749,HIP 100184,125,276,11.35979,-16.33019,-21.76992,F5V,3.7816389489,0.469,False,True,True,True,True,F,V
99570,HR 7756,HIP 99889,312,559,13.51101,-20.029,24.65392,F5V:,3.179742476,0.447,False,True,True,True,True,F,V
12411,HR 784,HIP 12444,435,197,16.26596,13.67398,-3.53798,F6V,4.1235256806,0.524,False,True,True,True,True,F,V
101182,HR 7855,HIP 101507,206,298,19.88154,-24.95108,-7.78977,G0V,3.5279364848,0.543,True,True,True,True,True,G,V
102101,HR 7955,HIP 102431,345,563,9.60421,-10.91751,22.89513,F8IV-V,2.353365688,0.535,False,True,True,True,True,F,V
104401,HR 8104,HIP 104738,144,251,19.23929,-17.16437,-21.19702,F5V,2.6327090451,0.46,True,True,True,True,True,F,V
105667,HR 8212,HIP 106007,213,251,27.19516,-21.20283,-7.05856,F7V,3.8773561686,0.49,False,True,True,True,True,F,V
109129,HR 8474,HIP 109474,381,576,9.86245,-5.09865,30.72463,F2V,2.949316648,0.391,False,True,True,True,True,F,V
109996,HR 8514,HIP 110341,252,78,28.57746,-13.18504,4.52778,F6V,3.6681032489,0.451,True,True,True,True,True,F,V
13329,HR 858,HIP 13363,18,141,20.14978,18.77946,-16.42926,F6V,3.8493805543,0.484,True,True,True,True,True,F,V
13631,HR 860,HIP 13665,464,29,9.08113,8.76539,23.26607,F4V,3.4763097679,0.445,False,True,True,True,True,F,V
113736,HR 8792,HIP 114096,292,81,25.89889,-6.15464,9.64205,F7V,4.1801034745,0.544,False,True,True,True,True,F,V
114587,HR 8843,HIP 114948,67,219,9.48969,-1.80348,-18.16783,F7V,4.0731813463,0.521,False,True,True,True,True,F,V
115885,HR 8935,HIP 116250,36,227,6.88839,-0.80536,-30.98954,G2V,3.3108633032,0.681,True,True,True,True,True,G,V
14090,HR 913,HIP 14124,465,175,22.58799,23.01658,-3.67096,G0IV-V,3.6434584916,0.598,False,True,True,True,True,G,V
112146,HU 291AB,HIP 112504,209,158,30.92803,-10.14737,-9.42357,G5V,4.6998460475,0.684,True,True,True,True,True,G,V
55709,HU 462AB,HIP 55875,735,425,-33.76122,4.86813,-9.55468,G8V,4.9035543907,0.748,False,True,True,True,True,G,V
38313,HWE 65,HIP 38423,708,257,-6.9715,13.07522,-10.26254,F3/F5V,3.730682262,0.47,False,True,True,True,True,F,V
67196,HWE 94,HIP 67408,7,425,-20.42561,-10.51132,-16.50902,G0V,4.3019470907,0.561,True,True,True,True,True,G,V
118924,HWE 94,HD 120237,7,425,-21.23583,-10.93108,-17.16399,G3 IV-V,4.2273945852,0.55,False,True,True,True,True,G,V
99135,HZG 15A,HIP 99452,224,566,10.64714,-16.53611,5.70906,K1V,5.7834336214,0.83,False,True,True,True,True,K,V
9861,Hamal,HIP 9884,427,127,15.75753,9.76736,8.04675,K2III,0.4821484548,1.151,False,True,True,True,True,K,I
89528,I 249,HIP 89805,75,309,0.8645,-10.04904,-20.5756,F9V,4.3694237096,0.584,False,True,True,True,True,F,V
5829,I 27CD,HIP 5842,21,202,7.22416,2.45245,-19.68843,K2V,5.5970584686,1,False,True,True,True,True,K,V
66230,I 365AB,HIP 66438,9,354,-15.33714,-6.92525,-31.24228,F6V,2.8797049439,0.493,False,True,True,True,True,F,V
104103,I 379,HIP 104440,53,266,3.98819,-3.67509,-17.93142,G3IV,4.3068928473,0.59,False,True,True,True,True,G,V
15760,I 468AB,HIP 15799,787,114,8.24563,10.14509,-10.99965,K0V,5.7368926206,0.84,False,True,True,True,True,K,V
82847,I 580AB,HIP 83101,102,384,-3.88377,-14.22044,-12.17731,K3/K4V,6.9225084443,1.181,True,True,True,True,True,K,V
169,I 699,HIP 169,24,73,5.87103,0.05482,-14.73908,M0V,8.2377365356,1.39,True,True,True,True,True,M,V
35200,I 7AB,HIP 35296,740,237,-3.34339,9.50827,-10.80105,K2V,5.8526225705,0.975,False,True,True,True,True,K,V
118472,I 7B,Gl 269  B,740,237,-3.34279,9.50747,-10.80193,K4 V,7.0526225705,None,False,True,True,True,True,K,V
50809,I Carinae,HIP 50954,831,290,-4.07842,1.8074,-15.58964,F2IV,2.9403697421,0.369,False,True,True,True,True,F,V
34741,I Puppis,HIP 34834,745,233,-4.51701,13.78675,-15.42747,F0IV,2.8606299137,0.324,False,True,True,True,True,F,V
45486,IP Cancri,HIP 45617,637,552,-11.7019,10.00405,8.38046,K3V,5.9812782438,0.992,False,True,True,True,True,K,V
118612,IP Cancri,Gl 340  B,637,552,-11.70139,10.00298,8.38243,K3 V,6.8812782438,None,False,True,True,True,True,K,V
93672,ISO 9,HIP 93966,228,518,5.85985,-19.18028,6.07577,G5V,4.473502175,0.705,False,True,True,True,True,G,V
22210,IX Eridani,HIP 22263,715,97,3.95726,12.10789,-3.87862,G3V,4.868199685,0.632,False,True,True,True,True,G,V
12256,Iota 2 Fornacis,HIP 12288,64,141,23.8011,19.67423,-17.96811,F5V,3.0750144923,0.476,True,True,True,True,True,F,V
69492,Iota Boötis,HIP 69713,427,471,-15.42447,-10.42037,23.29043,A9V,2.3778152914,0.236,False,True,True,True,True,A,V
64905,Iota Centauri,HIP 65109,0,425,-13.52592,-4.96324,-10.74396,A2V,1.4769356066,0.068,False,True,True,True,True,A,V
112365,Iota Cephei,HIP 112724,376,589,13.60765,-4.31125,32.36521,K0III,0.7566290424,1.053,False,True,True,True,True,K,I
56634,Iota Crateris,HIP 56802,741,443,-26.15636,2.44188,-6.16268,F7V,3.3245270749,0.52,True,True,True,True,True,F,V
75230,Iota Draconis,HIP 75458,402,485,-10.11327,-12.59296,26.84403,K2III,0.8103144134,1.166,False,True,True,True,True,K,I
12620,Iota Horologii,HIP 12653,832,110,8.26895,7.0969,-13.36126,G3IV,4.2171399678,0.561,False,True,True,True,True,G,V
15163,Iota Hydri,HIP 15201,0,214,4.21145,4.84284,-28.68528,F4III,3.1686715464,0.438,False,True,True,True,True,F,I
55477,Iota Leonis,HIP 55642,666,466,-23.53378,3.73551,4.42911,F2IV SB,2.0776461182,0.423,False,True,True,True,True,F,V
88766,Iota Pavonis,HIP 89042,74,313,0.37946,-8.32638,-15.67773,G0V,4.2233132307,0.592,True,True,True,True,True,G,V
108831,Iota Pegasi,HIP 109176,329,291,9.35946,-5.0286,5.03254,F5V,3.4186268919,0.435,True,True,True,True,True,F,V
14596,Iota Persei,HIP 14632,447,283,4.63207,5.01305,8.02371,G0V,3.9370174044,0.595,True,True,True,True,True,G,V
22481,Iota Pictoris B,HIP 22534,790,181,5.66702,18.23479,-25.76781,F0IV,3.8893805543,0.483,False,True,True,True,True,F,V
116406,Iota Piscium,HIP 116771,320,244,13.67223,-1.19935,1.35233,F7V,3.4319895256,0.507,False,True,True,True,True,F,V
44000,Iota Ursae Majoris,HIP 44127,558,557,-6.89599,6.94345,10.88464,A7IV,2.2927392884,0.223,False,True,True,True,True,A,V
69480,Iota Virginis,HIP 69701,25,482,-17.6393,-11.89951,-2.2362,F7V,2.4184435403,0.511,False,True,True,True,True,F,V
90956,J 99A,HIP 91237,218,433,5.01627,-31.09905,3.685,F3V,2.9236198537,0.386,False,True,True,True,True,F,V
27844,KNG 1,HIP 27913,508,288,0.19908,8.12397,3.00224,G0V,4.7015934783,0.594,False,True,True,True,True,G,V
115741,KO 3A,HIP 116106,247,144,25.97132,-3.24372,-1.87011,F8V,4.4051947439,0.531,False,True,True,True,True,F,V
6442,KPR 6A,HIP 6456,345,181,27.53802,10.43863,-6.78068,K0IV,5.4484838358,0.9,False,True,True,True,True,K,V
79767,KPR 72,HIP 80008,342,461,-8.72521,-18.69438,17.13282,F3IV-V,3.3379619168,0.41,False,True,True,True,True,F,V
71518,KU Librae,HIP 71743,47,463,-17.30361,-14.58643,-6.57893,G6V,5.3783651588,0.71,False,True,True,True,True,G,V
111613,KUI 114,HIP 111965,236,129,31.4491,-11.32247,-2.07607,F6V,3.695449017,0.52,False,True,True,True,True,F,V
14250,KUI 11A,HIP 14286,466,26,7.52245,7.79965,20.13121,G4V,4.8443938935,0.634,False,True,True,True,True,G,V
118587,KUI 37B,Gl 332  B,602,560,-8.68868,8.63747,10.94913,G5 V,5.1016597401,0.65,False,True,True,True,True,G,V
51103,KUI 50,HIP 51248,549,502,-14.28868,6.06051,17.72122,G1V,4.5593884729,0.61,False,True,True,True,True,G,V
69794,KUI 67A,HIP 70016,32,484,-16.97571,-11.84101,-1.86573,K1V,5.9916280933,0.867,True,True,True,True,True,K,V
82566,KUI 75AB,HIP 82817,95,563,-1.57753,-5.45542,-0.83192,M3VE,10.2256146831,1.553,False,True,True,True,True,M,V
72958,33 G. Lib,HIP 73184,51,565,-3.93085,-3.84453,-2.15603,K4V,6.863541299,1.024,False,True,True,True,True,K,V
114018,KZ Andromedae,HIP 114379,351,25,16.52597,-3.6672,18.77295,K0VE,5.8962814146,0.9,False,True,True,True,True,K,V
15419,Kappa Ceti,HIP 15457,451,265,5.89679,6.98774,0.5384,G5VVAR,5.0307154499,0.681,False,True,True,True,True,G,V
77421,Kappa Coronae Borealis,HIP 77655,350,456,-13.47244,-21.40057,18.14344,K0III-IV,2.3245536278,0.996,False,True,True,True,True,K,V
101588,Kappa Delphini,HIP 101916,236,591,18.93521,-22.74157,5.26386,G5IV+...,2.6802640043,0.702,False,True,True,True,True,G,V
